"C(6; 1, 2, 3)";1;1;18;3
"C(7; 1, 2, 3)";1;1;21;3
"C(8; 1, 2, 3)";2;1,14286;24;8
"C(9; 1, 2, 3)";2;1,25;27;11
"C(10; 1, 2, 3)";2;1,33333;30;22
"C(11; 1, 2, 3)";2;1,4;33;30
"C(12; 1, 2, 3)";2;1,45455;36;67
"C(13; 1, 2, 3)";2;1,5;39;64
"C(14; 1, 3, 4)";2;1,53846;42;127
"C(15; 1, 2, 4)";2;1,57143;45;124
"C(16; 1, 3, 4)";2;1,6;48;255
"C(17; 1, 3, 4)";2;1,625;51;246
"C(18; 1, 2, 7)";2;1,64706;54;391
"C(19; 1, 2, 7)";2;1,66667;57;446
"C(20; 1, 5, 8)";2;1,68421;60;654
"C(21; 1, 4, 6)";2;1,7;63;696
"C(22; 1, 4, 8)";3;1,7619;66;1046
"C(23; 1, 4, 6)";3;1,81818;69;1132
"C(24; 1, 5, 8)";3;1,78261;72;1431
"C(25; 1, 5, 8)";3;1,83333;75;1667
"C(26; 1, 3, 8)";3;1,88;78;1731
"C(27; 1, 5, 8)";3;1,84615;81;2115
"C(28; 1, 5, 8)";3;1,88889;84;2732
"C(29; 1, 6, 9)";3;1,92857;87;2912
"C(30; 1, 5, 8)";3;1,96552;90;3444
"C(31; 1, 5, 8)";3;2;93;3916
"C(32; 1, 4, 10)";3;2,03226;96;4789
"C(33; 1, 5, 8)";3;2,0625;99;4872
"C(34; 1, 5, 8)";3;2,09091;102;6136
"C(35; 1, 5, 8)";3;2,11765;105;6456
"C(36; 1, 5, 8)";3;2,14286;108;7579
"C(37; 1, 5, 8)";3;2,16667;111;8450
"C(38; 1, 4, 10)";3;2,18919;114;9971
"C(39; 1, 6, 9)";3;2,21053;117;10654
"C(40; 1, 8, 11)";3;2,23077;120;12145
"C(41; 1, 4, 10)";3;2,25;123;14373
"C(42; 1, 6, 10)";3;2,26829;126;16536
"C(43; 1, 4, 11)";3;2,28571;129;18246
"C(44; 1, 6, 10)";3;2,30233;132;20631
"C(45; 1, 6, 10)";3;2,31818;135;22262
"C(46; 1, 8, 11)";3;2,33333;138;26327
"C(47; 1, 5, 13)";3;2,34783;141;27661
"C(48; 1, 8, 11)";3;2,3617;144;30817
"C(49; 1, 7, 11)";3;2,375;147;32859
"C(50; 1, 8, 12)";3;2,38776;150;37246
"C(51; 1, 8, 11)";4;2,44;153;38731
"C(52; 1, 8, 11)";4;2,43137;156;4181
"C(53; 1, 8, 11)";4;2,46154;159;48164
"C(54; 1, 8, 12)";4;2,45283;162;52681
"C(55; 1, 10, 16)";3;2,44444;165;55874
"C(56; 1, 8, 11)";4;2,50909;168;7039
"C(57; 1, 8, 13)";4;2,5;171;65325
"C(58; 1, 8, 11)";4;2,52632;174;74164
"C(59; 1, 7, 18)";4;2,51724;177;79230
"C(60; 1, 10, 14)";4;2,55932;180;84452
"C(61; 1, 10, 16)";4;2,56667;183;88778
"C(62; 1, 5, 18)";4;2,57377;186;98236
"C(63; 1, 24, 28)";4;2,58065;189;105750
"C(64; 1, 4, 25)";4;2,60317;192;116786
"C(65; 1, 4, 18)";4;2,625;195;123027
"C(66; 1, 7, 18)";4;2,64615;198;139694
"C(67; 1, 4, 19)";4;2,66667;201;143147
"C(68; 1, 6, 26)";4;2,65672;204;153552
"C(69; 1, 11, 15)";4;2,70588;207;157823
"C(70; 1, 16, 25)";4;2,66667;210;170660
"C(71; 1, 10, 16)";4;2,68571;213;181570
"C(72; 1, 8, 30)";4;2,70423;216;191398
"C(73; 1, 6, 21)";4;2,72222;219;215543
"C(74; 1, 8, 20)";4;2,73973;222;231283
"C(75; 1, 6, 22)";4;2,75676;225;241309
"C(76; 1, 7, 18)";4;2,77333;228;263370
"C(77; 1, 7, 18)";4;2,78947;231;278564
"C(78; 1, 12, 17)";4;2,80519;234;292640
"C(79; 1, 7, 25)";4;2,82051;237;316094
"C(80; 1, 6, 21)";4;2,83544;240;325998
"C(81; 1, 11, 18)";4;2,85;243;345108
"C(82; 1, 10, 16)";4;2,8642;246;378582
"C(83; 1, 8, 20)";4;2,87805;249;426811
"C(84; 1, 7, 18)";4;2,89157;252;409682
"C(85; 1, 10, 16)";4;2,90476;255;442671
"C(86; 1, 10, 16)";4;2,91765;258;473216
"C(87; 1, 10, 16)";4;2,93023;261;506718
"C(88; 1, 11, 18)";4;2,94253;264;528501
"C(89; 1, 12, 17)";4;2,95455;267;546591
"C(90; 1, 12, 17)";4;2,96629;270;542013
"C(91; 1, 10, 16)";4;2,97778;273;607646
"C(92; 1, 14, 19)";4;2,98901;276;628905
"C(93; 1, 11, 18)";4;3;279;663464
"C(94; 1, 6, 26)";4;3,01075;282;701546
"C(95; 1, 13, 18)";4;3,02128;285;756918
"C(96; 1, 12, 17)";4;3,03158;288;875549
"C(97; 1, 14, 19)";4;3,04167;291;812913
"C(98; 1, 14, 22)";4;3,05155;294;842182
"C(99; 1, 13, 18)";4;3,06122;297;876176
"C(100; 1, 16, 22)";4;3,07071;300;938130
"C(101; 1, 14, 19)";4;3,08;303;42456
"C(102; 1, 14, 19)";4;3,08911;306;44719
"C(103; 1, 11, 18)";5;3,11765;309;45332
"C(104; 1, 13, 18)";5;3,12621;312;47302
"C(105; 1, 7, 29)";4;3,15385;315;49564
"C(106; 1, 12, 20)";5;3,14286;318;81825
"C(107; 1, 11, 38)";5;3,15094;321;53986
"C(108; 1, 14, 23)";5;3,14953;324;55411
"C(109; 1, 14, 23)";5;3,16667;327;56242
"C(110; 1, 9, 48)";5;3,17431;330;59254
"C(111; 1, 5, 31)";4;3,18182;333;60148
"C(112; 1, 19, 26)";5;3,20721;336;62581
"C(113; 1, 13, 18)";5;3,21429;339;68523
"C(114; 1, 7, 44)";5;3,22124;342;68429
"C(115; 1, 19, 31)";5;3,22807;345;68044
"C(116; 1, 40, 54)";5;3,23478;348;71505
"C(117; 1, 16, 22)";4;3,2069;351;74509
"C(118; 1, 14, 23)";5;3,26496;354;76424
"C(119; 1, 19, 26)";5;3,27119;357;79712
"C(120; 1, 11, 28)";5;3,26891;360;80546
"C(121; 1, 38, 50)";5;3,26667;363;83219
"C(122; 1, 44, 58)";5;3,27273;366;87541
"C(123; 1, 14, 23)";5;3,27869;369;88279
"C(124; 1, 10, 54)";5;3,30081;372;96590
"C(125; 1, 19, 26)";5;3,32258;375;93100
"C(126; 1, 48, 56)";5;3,312;378;108847
"C(127; 1, 14, 34)";5;3,33333;381;100116
"C(128; 1, 8, 54)";5;3,33858;384;103424
"C(129; 1, 6, 36)";5;3,35938;387;104152
"C(130; 1, 22, 30)";5;3,36434;390;108819
"C(131; 1, 9, 39)";5;3,36923;393;111732
"C(132; 1, 14, 23)";5;3,36641;396;115517
"C(133; 1, 16, 22)";5;3,39394;399;116938
"C(134; 1, 55, 60)";5;3,40602;402;121491
"C(135; 1, 19, 31)";5;3,41791;405;122629
"C(136; 1, 6, 38)";5;3,41481;408;128150
"C(137; 1, 12, 29)";5;3,42647;411;140473
"C(138; 1, 19, 26)";5;3,42336;414;136662
"C(139; 1, 16, 22)";5;3,43478;417;150646
"C(140; 1, 16, 26)";5;3,44604;420;148034
"C(141; 1, 15, 50)";5;3,45714;423;159198
"C(142; 1, 44, 68)";5;3,46099;426;175053
"C(143; 1, 17, 28)";5;3,47887;429;150877
"C(144; 1, 16, 22)";5;3,48951;432;158189
"C(145; 1, 19, 26)";5;3,47222;435;5644861
"C(146; 1, 20, 70)";5;3,50345;438;5639670
"C(147; 1, 19, 31)";5;3,49315;441;5963574
"C(148; 1, 32, 46)";5;3,5034;444;5877298
"C(149; 1, 16, 26)";5;3,51351;447;6325328
"C(150; 1, 16, 26)";5;3,52349;450;6304589
"C(151; 1, 12, 31)";5;3,53333;453;6750924
"C(152; 1, 19, 26)";5;3,54967;456;6801674
"C(153; 1, 17, 41)";5;3,55263;459;7063150
"C(154; 1, 14, 36)";5;3,56209;462;7240363
"C(155; 1, 21, 54)";5;3,57143;465;7681094
"C(156; 1, 19, 32)";5;3,58065;468;7795542
"C(157; 1, 18, 25)";5;3,60256;471;8389887
"C(158; 1, 9, 48)";5;3,59873;474;8402011
"C(159; 1, 19, 31)";5;3,60759;477;9334768
"C(160; 1, 17, 28)";5;3,61635;480;11706745
"C(161; 1, 17, 28)";5;3,625;483;11639636
"C(162; 1, 34, 75)";5;3,63354;486;11421371
"C(163; 1, 12, 31)";5;3,64198;489;12468773
"C(164; 1, 12, 31)";5;3,65031;492;12166581
"C(165; 1, 16, 26)";5;3,65854;495;13066178
"C(166; 1, 16, 26)";5;3,67879;498;13045995
"C(167; 1, 18, 29)";5;3,6747;501;12243274
"C(168; 1, 18, 29)";5;3,68263;504;10990227
"C(169; 1, 19, 32)";5;3,69048;507;12119864
"C(170; 1, 19, 26)";5;3,69822;510;13789474
"C(171; 1, 13, 45)";5;3,70588;513;14011071
"C(172; 1, 17, 28)";5;3,71345;516;14059124
"C(173; 1, 12, 71)";5;3,74419;519;14254574
"C(174; 1, 14, 34)";5;3,72832;522;13065802
"C(175; 1, 20, 33)";5;3,73563;525;14653101
"C(176; 1, 16, 41)";5;3,74286;528;15215730
"C(177; 1, 17, 28)";5;3,75;531;16182365
"C(178; 1, 48, 54)";5;3,77966;534;16113918
"C(179; 1, 8, 50)";5;3,77528;537;17591917
"C(180; 1, 34, 87)";5;3,78771;540;15567825
"C(181; 1, 22, 28)";5;3,8;543;18134556
"C(182; 1, 35, 64)";5;3,78453;546;18753892
"C(183; 1, 21, 29)";5;3,79121;549;18759630
"C(184; 1, 7, 70)";5;3,80874;552;21247723
"C(185; 1, 18, 29)";5;3,81522;555;19269523
"C(186; 1, 38, 52)";6;3,82162;558;18295672
"C(187; 1, 5, 41)";5;3,89247;561;21581121
"C(188; 1, 78, 85)";6;3,83422;564;19231903
"C(189; 1, 20, 33)";6;3,84043;567;20689489
"C(190; 1, 22, 30)";5;3,83598;570;21026487
"C(191; 1, 22, 28)";5;3,88421;573;21561014
"C(192; 1, 22, 36)";6;3,85864;576;462843
"C(193; 1, 25, 41)";6;3,86458;579;23035270
"C(194; 1, 12, 82)";6;3,88083;582;24276146
"C(195; 1, 21, 34)";6;3,87629;585;29824088
"C(196; 1, 18, 29)";6;3,89231;588;28454079
"C(197; 1, 22, 28)";5;3,90816;591;30196303
"C(198; 1, 16, 69)";6;3,90355;594;28608338
"C(199; 1, 37, 58)";6;3,90909;597;31131851
"C(200; 1, 38, 52)";6;3,91457;600;591724
"C(201; 1, 62, 84)";6;3,92;603;26857801
"C(202; 1, 14, 60)";6;3,92537;606;26841862
"C(203; 1, 22, 28)";5;3,93069;609;29101014
"C(204; 1, 46, 60)";6;3,94089;612;28206764
"C(205; 1, 15, 39)";6;3,95098;615;29697921
"C(206; 1, 22, 36)";6;3,94634;618;29400673
"C(207; 1, 22, 36)";6;3,96117;621;31733230
"C(208; 1, 25, 96)";6;3,95652;624;39405284
"C(209; 1, 19, 31)";6;3,97115;627;41062023
"C(210; 1, 86, 94)";6;3,98086;630;763213
"C(211; 1, 12, 64)";6;3,98095;633;39236707
"C(212; 1, 62, 78)";6;4;636;36533800
"C(213; 1, 26, 33)";6;4,00943;639;37846752
"C(214; 1, 7, 82)";6;3,99531;642;39074917
"C(215; 1, 66, 96)";6;4,01869;645;40631874
"C(216; 1, 12, 93)";6;4,01395;648;40295263
"C(217; 1, 41, 105)";6;4,02778;651;44563566
"C(218; 1, 49, 64)";6;4,03687;654;41953219
"C(219; 1, 42, 77)";6;4,00917;657;42977069
"C(220; 1, 46, 60)";6;4,03653;660;41956407
"C(221; 1, 12, 68)";6;4,05455;663;44608245
"C(222; 1, 20, 33)";6;4,06335;666;1095540
"C(223; 1, 24, 39)";6;4,07207;669;54615709
"C(224; 1, 24, 39)";6;4,04933;672;53106994
"C(225; 1, 24, 39)";6;4,08036;675;49616260
"C(226; 1, 94, 102)";6;4,07111;678;48415080
"C(227; 1, 13, 69)";6;4,0885;681;51202454
"C(228; 1, 14, 96)";6;4,07048;684;50081868
"C(229; 1, 8, 50)";6;4,10526;687;53061116
"C(230; 1, 21, 34)";6;4,10044;690;54098017
"C(231; 1, 25, 32)";6;4,11304;693;56147558
"C(232; 1, 9, 88)";6;4,11688;696;53667314
"C(233; 1, 11, 97)";6;4,11207;699;57332931
"C(234; 1, 48, 75)";6;4,13305;702;1350691
"C(235; 1, 25, 41)";6;4,12821;705;59491717
"C(236; 1, 36, 61)";6;4,13617;708;1220257
"C(237; 1, 42, 53)";6;4,14407;711;1155366
"C(238; 1, 49, 114)";6;4,1519;714;1126292
"C(239; 1, 26, 33)";6;4,15966;717;1119319
"C(240; 1, 26, 33)";6;4,16736;720;1107279
"C(241; 1, 23, 32)";6;4,175;723;1127787
"C(242; 1, 15, 102)";6;4,17427;726;1145710
"C(243; 1, 8, 93)";6;4,18182;729;1246957
"C(244; 1, 14, 74)";6;4,1893;732;1313508
"C(245; 1, 15, 51)";6;4,18852;735;1658047
"C(246; 1, 92, 105)";6;4,19184;738;1193425
"C(247; 1, 23, 53)";6;4,19512;741;1228775
"C(248; 1, 65, 88)";6;4,20243;744;1407862
"C(249; 1, 13, 108)";6;4,22581;747;1536124
"C(250; 1, 48, 88)";6;4,21687;750;1359251
"C(251; 1, 28, 72)";6;4,232;753;1436289
"C(252; 1, 27, 44)";6;4,24303;756;1656807
"C(253; 1, 27, 44)";6;4,2381;759;1497912
"C(254; 1, 74, 122)";6;4,24506;762;1621309
"C(255; 1, 70, 78)";6;4,24409;765;1554753
"C(256; 1, 49, 90)";6;4,25098;768;1768648
"C(257; 1, 37, 47)";6;4,26563;771;1470571
"C(258; 1, 48, 75)";6;4,26848;774;1576967
"C(259; 1, 19, 45)";6;4,27907;777;1544980
"C(260; 1, 40, 94)";6;4,26255;780;1506708
"C(261; 1, 36, 61)";6;4,26923;783;1599981
"C(262; 1, 26, 36)";6;4,29119;786;1910328
"C(263; 1, 24, 39)";6;4,28244;789;2377061
"C(264; 1, 16, 55)";6;4,28897;792;1521084
"C(265; 1, 19, 65)";6;4,33333;795;1966423
"C(266; 1, 40, 127)";6;4,30189;798;1931191
"C(267; 1, 12, 99)";6;4,30827;801;1705020
"C(268; 1, 40, 98)";6;4,31461;804;1958772
